File_Name,Label,Stage
Septoria_leaf_spot/image (1270).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1341).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1065).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1706).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1146).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1746).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1461).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (920).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (209).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1435).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1170).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (507).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1752).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (836).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1321).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1213).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (820).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1312).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1696).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (562).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1750).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (537).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (975).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1193).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1441).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (495).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (668).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1360).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1031).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (236).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1490).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1489).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (641).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (181).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (624).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (853).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (725).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1462).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (819).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1436).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1200).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (149).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (288).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1726).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (978).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (61).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1013).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1081).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1466).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (732).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1190).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1624).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (251).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1606).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (699).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1032).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (394).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1434).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1619).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1014).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (681).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (857).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (231).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (87).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (202).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1026).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1736).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (16).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (682).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1156).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (356).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1148).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1082).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (152).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1644).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (730).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (96).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (85).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (160).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1372).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (328).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (689).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1477).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1444).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1570).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1667).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1347).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1295).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (687).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1479).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (469).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (938).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (70).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (602).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1555).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (2).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (757).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (494).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (601).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1244).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (980).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (447).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (600).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (943).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1316).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (442).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1572).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1473).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1633).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (639).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (466).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (512).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (143).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1582).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (925).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1575).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1654).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1440).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1702).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1564).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1700).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1664).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1163).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (736).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (973).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (314).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (450).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (268).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (584).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (351).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (49).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1116).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (316).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (204).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (637).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (589).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (840).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1675).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (189).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (425).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1386).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (737).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1223).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (907).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1612).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (414).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1713).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (768).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1320).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1748).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (632).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1547).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1518).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (655).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1311).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (352).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (829).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (772).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1396).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (958).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1355).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (446).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1445).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (714).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (74).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (564).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (910).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1198).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (557).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1218).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (308).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1083).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1719).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (52).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (922).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (23).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1323).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (330).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (851).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1167).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (473).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1254).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1062).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1385).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1007).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1728).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (669).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (762).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1628).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1238).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1258).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (824).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1553).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1309).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (685).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1354).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1470).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (881).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (866).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (220).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (249).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1095).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1282).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (393).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1422).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (358).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (906).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1069).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (51).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1090).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1546).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (607).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1111).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1059).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1744).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (618).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1522).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1136).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1078).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (277).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (263).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (528).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1497).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1576).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (449).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1092).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1608).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (90).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (508).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1273).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (360).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1391).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1760).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (232).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1701).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1621).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1264).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1729).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1722).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1189).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1704).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1673).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (222).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1144).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1458).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1241).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (296).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1770).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (804).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (969).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (216).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1209).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (99).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1431).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (695).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1117).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1455).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (491).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (598).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1291).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1351).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1245).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (727).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1344).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1560).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (970).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (936).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (4).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1495).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1559).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (103).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1382).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (239).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (555).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1297).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (174).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1329).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (477).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (643).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (814).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (474).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1651).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1037).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (916).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (990).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1418).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1727).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1718).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (10).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (395).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (47).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1429).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (825).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (29).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1642).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1720).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (318).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (416).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1514).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1220).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (873).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1506).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (135).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1103).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (619).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (843).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (105).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (194).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (765).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (374).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (122).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (837).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1761).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (603).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (19).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1457).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (279).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (666).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1152).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (786).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (838).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (319).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (476).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (367).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1569).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (334).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1421).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (960).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (335).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (362).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (233).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1432).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (304).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (404).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1392).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (711).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (73).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (509).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1063).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1734).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (242).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (306).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1123).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (303).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (458).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1587).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (146).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (987).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1182).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1756).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1703).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (544).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1508).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (9).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1399).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (490).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1089).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (163).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (879).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (976).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1043).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1648).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1128).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (462).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1225).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1053).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (349).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1006).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (568).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (468).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (629).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (876).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (187).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (67).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1289).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (719).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1173).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (930).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (740).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (98).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (17).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (571).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (806).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1306).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (630).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (177).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1091).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (35).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1617).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1465).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (982).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1684).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (58).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (538).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (65).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1381).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1690).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1662).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (536).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1165).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (1366).JPG,Septoria_leaf_spot,valid
Septoria_leaf_spot/image (1417).JPG,Septoria_leaf_spot,train
Septoria_leaf_spot/image (521).JPG,Septoria_leaf_spot,test
Septoria_leaf_spot/image (1272).JPG,Septoria_leaf_spot,train
